name,variation,buy_price,sell_price,size,source,filename
log round table,White birch,,1800,2x2,Crafting,FtrLogTableLRound_Remake_3_2
log round table,White birch,,1800,2x2,Crafting,FtrLogTableLRound_Remake_3_3
log round table,White birch,,1800,2x2,Crafting,FtrLogTableLRound_Remake_3_4
log sofa,Dark wood,,960,1x1,Crafting,FtrLogSofaS_Remake_0_0
log sofa,Dark wood,,960,1x1,Crafting,FtrLogSofaS_Remake_0_1
log sofa,Dark wood,,960,1x1,Crafting,FtrLogSofaS_Remake_0_2
log sofa,Dark wood,,960,1x1,Crafting,FtrLogSofaS_Remake_0_3
log sofa,Dark wood,,960,1x1,Crafting,FtrLogSofaS_Remake_0_4
log sofa,Orange wood,,960,1x1,Crafting,FtrLogSofaS_Remake_1_0
log sofa,Orange wood,,960,1x1,Crafting,FtrLogSofaS_Remake_1_1
log sofa,Orange wood,,960,1x1,Crafting,FtrLogSofaS_Remake_1_2
log sofa,Orange wood,,960,1x1,Crafting,FtrLogSofaS_Remake_1_3
log sofa,Orange wood,,960,1x1,Crafting,FtrLogSofaS_Remake_1_4
log sofa,White wood,,960,1x1,Crafting,FtrLogSofaS_Remake_2_0
log sofa,White wood,,960,1x1,Crafting,FtrLogSofaS_Remake_2_1
log sofa,White wood,,960,1x1,Crafting,FtrLogSofaS_Remake_2_2
log sofa,White wood,,960,1x1,Crafting,FtrLogSofaS_Remake_2_3
log sofa,White wood,,960,1x1,Crafting,FtrLogSofaS_Remake_2_4
log sofa,White birch,,960,1x1,Crafting,FtrLogSofaS_Remake_3_0
log sofa,White birch,,960,1x1,Crafting,FtrLogSofaS_Remake_3_1
log sofa,White birch,,960,1x1,Crafting,FtrLogSofaS_Remake_3_2
log sofa,White birch,,960,1x1,Crafting,FtrLogSofaS_Remake_3_3
log sofa,White birch,,960,1x1,Crafting,FtrLogSofaS_Remake_3_4
log stakes,Dark wood,,360,1x1,Crafting,FtrWoodPile_Remake_0_0
log stakes,Orange wood,,360,1x1,Crafting,FtrWoodPile_Remake_1_0
log stakes,White wood,,360,1x1,Crafting,FtrWoodPile_Remake_2_0
log stakes,White birch,,360,1x1,Crafting,FtrWoodPile_Remake_3_0
log stool,Dark wood,,480,1x1,Crafting,FtrLogStoolS_Remake_0_0
log stool,Orange wood,,480,1x1,Crafting,FtrLogStoolS_Remake_1_0
log stool,White wood,,480,1x1,Crafting,FtrLogStoolS_Remake_2_0
log stool,White birch,,480,1x1,Crafting,FtrLogStoolS_Remake_3_0
long bathtub,White,7800,1950,2x1,Nook's Cranny,FtrBathtub_Remake_0_0
long bathtub,Black marble,7800,1950,2x1,Nook's Cranny,FtrBathtub_Remake_1_0
long bathtub,White marble,7800,1950,2x1,Nook's Cranny,FtrBathtub_Remake_2_0
long bathtub,Pink,7800,1950,2x1,Nook's Cranny,FtrBathtub_Remake_3_0
long bathtub,Light blue,7800,1950,2x1,Nook's Cranny,FtrBathtub_Remake_4_0
long bathtub,Green,7800,1950,2x1,Nook's Cranny,FtrBathtub_Remake_5_0
long bathtub,Two-toned tile,7800,1950,2x1,Nook's Cranny,FtrBathtub_Remake_6_0
loom,NA,13000,3250,2x2,Nook's Cranny,FtrLoom_Remake_0_0
loom,NA,13000,3250,2x2,Nook's Cranny,FtrLoom_Remake_0_1
loom,NA,13000,3250,2x2,Nook's Cranny,FtrLoom_Remake_0_2
loom,NA,13000,3250,2x2,Nook's Cranny,FtrLoom_Remake_0_3
low screen,Light brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_0_0
low screen,Light brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_0_1
low screen,Light brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_0_2
low screen,Light brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_0_3
low screen,Light brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_0_4
low screen,Dark brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_1_0
low screen,Dark brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_1_1
low screen,Dark brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_1_2
low screen,Dark brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_1_3
low screen,Dark brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_1_4
low screen,Brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_2_0
low screen,Brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_2_1
low screen,Brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_2_2
low screen,Brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_2_3
low screen,Brown,870,217,1x0.5,Nook's Cranny,FtrScreenJapanLow_Remake_2_4
lunar lander,NA,,16250,2x2,Crafting,FtrModule
lunar rover,NA,,12580,2x2,Crafting,FtrMoonrover
Mama bear,Cream,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_0_0
Mama bear,Cream,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_0_1
Mama bear,Cream,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_0_2
Mama bear,Cream,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_0_3
Mama bear,Caramel mocha,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_1_0
Mama bear,Caramel mocha,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_1_1
Mama bear,Caramel mocha,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_1_2
Mama bear,Caramel mocha,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_1_3
Mama bear,Choco,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_2_0
Mama bear,Choco,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_2_1
Mama bear,Choco,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_2_2
Mama bear,Choco,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_2_3
Mama bear,Floral,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_3_0
Mama bear,Floral,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_3_1
Mama bear,Floral,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_3_2
Mama bear,Floral,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_3_3
Mama bear,Checkered,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_4_0
Mama bear,Checkered,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_4_1
Mama bear,Checkered,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_4_2
Mama bear,Checkered,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_4_3
Mama bear,Tweed,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_5_0
Mama bear,Tweed,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_5_1
Mama bear,Tweed,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_5_2
Mama bear,Tweed,2300,575,1x1,Nook's Cranny,FtrBearM_Remake_5_3
Mama panda,NA,3500,875,1x1,Nook's Cranny,FtrPandaM
manhole cover,Silver,,2250,1x1,Crafting,FtrManhole_Remake_0_0
manhole cover,Bronze,,2250,1x1,Crafting,FtrManhole_Remake_1_0
manhole cover,Mountain,,2250,1x1,Crafting,FtrManhole_Remake_2_0
manhole cover,Boat,,2250,1x1,Crafting,FtrManhole_Remake_3_0
manhole cover,Castle,,2250,1x1,Crafting,FtrManhole_Remake_4_0
maple-leaf pond stone,NA,,2700,2x1,Crafting,FtrStonewaterbowlAutumun
marimba,NA,4300,1075,2x1,Nook's Cranny,FtrMarimba
Market Place decoration,NA,3200,800,2x1,Nook Shopping Promotion,FtrCompassPole
medium cardboard boxes,NA,,240,2x1,Crafting,FtrMovingboxM
menu chalkboard,Natural,1800,450,1x1,Nook's Cranny,FtrMenuboard_Remake_0_0
menu chalkboard,Dark brown,1800,450,1x1,Nook's Cranny,FtrMenuboard_Remake_1_0
menu chalkboard,White,1800,450,1x1,Nook's Cranny,FtrMenuboard_Remake_2_0
menu chalkboard,Blue,1800,450,1x1,Nook's Cranny,FtrMenuboard_Remake_3_0
menu chalkboard,Red,1800,450,1x1,Nook's Cranny,FtrMenuboard_Remake_4_0
mic stand,NA,1000,250,1x1,Nook's Cranny,FtrMikeStand
mini DIY workbench,Natural,,2580,1x1,Crafting,FtrWorkbenchS_Remake_0_0
mini DIY workbench,Brown,,2580,1x1,Crafting,FtrWorkbenchS_Remake_1_0
mini DIY workbench,Ash brown,,2580,1x1,Crafting,FtrWorkbenchS_Remake_2_0
mini DIY workbench,Gray,,2580,1x1,Crafting,FtrWorkbenchS_Remake_3_0
mini DIY workbench,Yellow,,2580,1x1,Crafting,FtrWorkbenchS_Remake_4_0
mini DIY workbench,Green,,2580,1x1,Crafting,FtrWorkbenchS_Remake_5_0
mini DIY workbench,Blue,,2580,1x1,Crafting,FtrWorkbenchS_Remake_6_0
mini DIY workbench,Pink,,2580,1x1,Crafting,FtrWorkbenchS_Remake_7_0
mini fridge,White,1300,325,1x1,Nook's Cranny,FtrRefrigeratorMini_Remake_0_0
mini fridge,Red,1300,325,1x1,Nook's Cranny,FtrRefrigeratorMini_Remake_1_0
mini fridge,Pink,1300,325,1x1,Nook's Cranny,FtrRefrigeratorMini_Remake_2_0
mini fridge,Yellow,1300,325,1x1,Nook's Cranny,FtrRefrigeratorMini_Remake_3_0
mini fridge,Blue,1300,325,1x1,Nook's Cranny,FtrRefrigeratorMini_Remake_4_0
mini fridge,Wood grain,1300,325,1x1,Nook's Cranny,FtrRefrigeratorMini_Remake_5_0
mini fridge,Black,1300,325,1x1,Nook's Cranny,FtrRefrigeratorMini_Remake_6_0
mini fridge,Gray,1300,325,1x1,Nook's Cranny,FtrRefrigeratorMini_Remake_7_0
moai statue,NA,,1900,2x2,Gulliver,FtrMoai
modern office chair,Blue,2200,550,1x1,Nook's Cranny,FtrOfficeChair_Remake_0_0
modern office chair,Green,2200,550,1x1,Nook's Cranny,FtrOfficeChair_Remake_1_0
modern office chair,Yellow,2200,550,1x1,Nook's Cranny,FtrOfficeChair_Remake_2_0
modern office chair,Red,2200,550,1x1,Nook's Cranny,FtrOfficeChair_Remake_3_0
modern office chair,Light blue,2200,550,1x1,Nook's Cranny,FtrOfficeChair_Remake_4_0
modern office chair,Pink,2200,550,1x1,Nook's Cranny,FtrOfficeChair_Remake_5_0
modern office chair,Black,2200,550,1x1,Nook's Cranny,FtrOfficeChair_Remake_6_0
monster statue,Brown,,25000,3x3,Nook Miles Shop,FtrMonster_Remake_0_0
monster statue,Blue,,25000,3x3,Nook Miles Shop,FtrMonster_Remake_1_0
monster statue,Red,,25000,3x3,Nook Miles Shop,FtrMonster_Remake_2_0
monster statue,Black,,25000,3x3,Nook Miles Shop,FtrMonster_Remake_3_0
monstera,Black,1700,425,1x1,Nook's Cranny,FtrPlantMonstera_Remake_0_0
monstera,Brown,1700,425,1x1,Nook's Cranny,FtrPlantMonstera_Remake_1_0
monstera,Red,1700,425,1x1,Nook's Cranny,FtrPlantMonstera_Remake_2_0
monstera,Yellow,1700,425,1x1,Nook's Cranny,FtrPlantMonstera_Remake_3_0
monstera,Blue,1700,425,1x1,Nook's Cranny,FtrPlantMonstera_Remake_4_0
monstera,White,1700,425,1x1,Nook's Cranny,FtrPlantMonstera_Remake_5_0
moon,NA,,12500,2x2,Crafting,FtrMoon
mossy garden rock,NA,,2550,1x1,Crafting,FtrGardenrockMoss
mountain bike,Green,5100,1275,2x1,Nook's Cranny,FtrMountainbike_Remake_0_0
mountain bike,Yellow,5100,1275,2x1,Nook's Cranny,FtrMountainbike_Remake_1_0
mountain bike,Pink,5100,1275,2x1,Nook's Cranny,FtrMountainbike_Remake_2_0
mountain bike,Blue,5100,1275,2x1,Nook's Cranny,FtrMountainbike_Remake_3_0
mountain bike,White,5100,1275,2x1,Nook's Cranny,FtrMountainbike_Remake_4_0
mountain bike,Black,5100,1275,2x1,Nook's Cranny,FtrMountainbike_Remake_5_0
mountain standee,Spring,,1080,2x1,Crafting,FtrHariboteMountain_Remake_0_0
mountain standee,Cherry blossoms,,1080,2x1,Crafting,FtrHariboteMountain_Remake_1_0
mountain standee,Summer,,1080,2x1,Crafting,FtrHariboteMountain_Remake_2_0
mountain standee,Kyoto in summer,,1080,2x1,Crafting,FtrHariboteMountain_Remake_3_0
mountain standee,Fall,,1080,2x1,Crafting,FtrHariboteMountain_Remake_4_0
mountain standee,Winter,,1080,2x1,Crafting,FtrHariboteMountain_Remake_5_0
Mr. Flamingo,Natural,3000,750,1x1,Nook's Cranny,FtrFlamingoMale_Remake_0_0
Mr. Flamingo,White,3000,750,1x1,Nook's Cranny,FtrFlamingoMale_Remake_1_0
Mrs. Flamingo,Natural,3000,750,1x1,Nook's Cranny,FtrFlamingoFemale_Remake_0_0
Mrs. Flamingo,White,3000,750,1x1,Nook's Cranny,FtrFlamingoFemale_Remake_1_0
mum cushion,Yellow,,440,1x1,Crafting,FtrFlowerStoolS_Remake_0_0
mum cushion,Red,,440,1x1,Crafting,FtrFlowerStoolS_Remake_1_0
mum cushion,White,,440,1x1,Crafting,FtrFlowerStoolS_Remake_2_0
mush lamp,Ordinary mushroom,,1600,1x1,Crafting,FtrMushroomLamp_Remake_0_0
mush lamp,White mushroom,,1600,1x1,Crafting,FtrMushroomLamp_Remake_1_0
mush lamp,Strange mushroom,,1600,1x1,Crafting,FtrMushroomLamp_Remake_2_0
mush lamp,Red mushroom,,1600,1x1,Crafting,FtrMushroomLamp_Remake_3_0
mush lamp,Yellow mushroom,,1600,1x1,Crafting,FtrMushroomLamp_Remake_4_0
mush log,Ordinary mushroom,,1680,1x1,Crafting,FtrMushroomPulpwood_Remake_0_0
mush log,White mushroom,,1680,1x1,Crafting,FtrMushroomPulpwood_Remake_1_0
mush log,Strange mushroom,,1680,1x1,Crafting,FtrMushroomPulpwood_Remake_2_0
mush log,Red mushroom,,1680,1x1,Crafting,FtrMushroomPulpwood_Remake_3_0
mush log,Yellow mushroom,,1680,1x1,Crafting,FtrMushroomPulpwood_Remake_4_0
mush low stool,Ordinary mushroom,,800,1x1,Crafting,FtrMushroomChairS_Remake_0_0
mush low stool,White mushroom,,800,1x1,Crafting,FtrMushroomChairS_Remake_1_0
mush low stool,Strange mushroom,,800,1x1,Crafting,FtrMushroomChairS_Remake_2_0
mush low stool,Red mushroom,,800,1x1,Crafting,FtrMushroomChairS_Remake_3_0
mush low stool,Yellow mushroom,,800,1x1,Crafting,FtrMushroomChairS_Remake_4_0
mush parasol,Ordinary mushroom,,1200,2x2,Crafting,FtrMushroomParasol_Remake_0_0
mush parasol,White mushroom,,1200,2x2,Crafting,FtrMushroomParasol_Remake_1_0
mush parasol,Strange mushroom,,1200,2x2,Crafting,FtrMushroomParasol_Remake_2_0
mush parasol,Red mushroom,,1200,2x2,Crafting,FtrMushroomParasol_Remake_3_0
mush parasol,Yellow mushroom,,1200,2x2,Crafting,FtrMushroomParasol_Remake_4_0
mush partition,Ordinary mushroom,,1800,2x1,Crafting,FtrMushroomScreen_Remake_0_0
mush partition,White mushroom,,1800,2x1,Crafting,FtrMushroomScreen_Remake_1_0
mush partition,Strange mushroom,,1800,2x1,Crafting,FtrMushroomScreen_Remake_2_0
mush partition,Red mushroom,,1800,2x1,Crafting,FtrMushroomScreen_Remake_3_0
mush partition,Yellow mushroom,,1800,2x1,Crafting,FtrMushroomScreen_Remake_4_0
mush table,Ordinary mushroom,,1520,2x2,Crafting,FtrMushroomTableL_Remake_0_0
mush table,White mushroom,,1520,2x2,Crafting,FtrMushroomTableL_Remake_1_0
mush table,Strange mushroom,,1520,2x2,Crafting,FtrMushroomTableL_Remake_2_0
mush table,Red mushroom,,1520,2x2,Crafting,FtrMushroomTableL_Remake_3_0
mush table,Yellow mushroom,,1520,2x2,Crafting,FtrMushroomTableL_Remake_4_0
music stand,Brown,,960,1x1,Crafting,FtrMusicstand_Remake_0_0
music stand,Natural,,960,1x1,Crafting,FtrMusicstand_Remake_1_0
music stand,White,,960,1x1,Crafting,FtrMusicstand_Remake_2_0
music stand,Black,,960,1x1,Crafting,FtrMusicstand_Remake_3_0
natural garden chair,Natural,,2220,1x1,Crafting,FtrGardenChairNatural_Remake_0_0
natural garden chair,Oak,,2220,1x1,Crafting,FtrGardenChairNatural_Remake_1_0
natural garden chair,Shabby,,2220,1x1,Crafting,FtrGardenChairNatural_Remake_2_0
natural garden table,Natural,,3330,2x2,Crafting,FtrGardenTableNatural_Remake_0_0
natural garden table,Oak,,3330,2x2,Crafting,FtrGardenTableNatural_Remake_1_0
natural garden table,Shabby,,3330,2x2,Crafting,FtrGardenTableNatural_Remake_2_0
natural square table,Natural,,1980,1x1,Crafting,FtrGardenTableSNatural_Remake_0_0
natural square table,Oak,,1980,1x1,Crafting,FtrGardenTableSNatural_Remake_1_0
natural square table,Shabby,,1980,1x1,Crafting,FtrGardenTableSNatural_Remake_2_0
neutral corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerNeutral_Remake_0_0
neutral corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerNeutral_Remake_0_1
neutral corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerNeutral_Remake_0_2
neutral corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerNeutral_Remake_0_3
neutral corner,NA,6100,1525,2x2,Nook's Cranny,FtrRingcornerNeutral_Remake_0_4
office desk,White,3600,900,2x1,Nook's Cranny,FtrOfficeTable_Remake_0_0
office desk,Beige & white,3600,900,2x1,Nook's Cranny,FtrOfficeTable_Remake_1_0
office desk,Brown & black,3600,900,2x1,Nook's Cranny,FtrOfficeTable_Remake_2_0
office desk,Gray,3600,900,2x1,Nook's Cranny,FtrOfficeTable_Remake_3_0
oil barrel,Light green,650,162,1x1,Nook's Cranny,FtrDrumcan_Remake_0_0
oil barrel,Blue,650,162,1x1,Nook's Cranny,FtrDrumcan_Remake_1_0
oil barrel,Light blue,650,162,1x1,Nook's Cranny,FtrDrumcan_Remake_2_0
oil barrel,Orange,650,162,1x1,Nook's Cranny,FtrDrumcan_Remake_3_0
oil barrel,Caution,650,162,1x1,Nook's Cranny,FtrDrumcan_Remake_4_0
oil barrel,Red,650,162,1x1,Nook's Cranny,FtrDrumcan_Remake_5_0
oil barrel,Green,650,162,1x1,Nook's Cranny,FtrDrumcan_Remake_6_0
oil barrel,Damaged,650,162,1x1,Nook's Cranny,FtrDrumcan_Remake_7_0
oil-barrel bathtub,No coating,,655,1x1,Crafting,FtrDrumcanbath_Remake_0_0
oil-barrel bathtub,Green,,655,1x1,Crafting,FtrDrumcanbath_Remake_1_0
oil-barrel bathtub,Yellow,,655,1x1,Crafting,FtrDrumcanbath_Remake_2_0
oil-barrel bathtub,Red,,655,1x1,Crafting,FtrDrumcanbath_Remake_3_0
oil-barrel bathtub,White,,655,1x1,Crafting,FtrDrumcanbath_Remake_4_0
oil-barrel bathtub,Retro,,655,1x1,Crafting,FtrDrumcanbath_Remake_5_0
OK Motors sign,NA,3000,750,1x1,Nook Shopping Promotion,FtrCompassSignOK
old sewing machine,Black,2200,550,2x1,Nook's Cranny,FtrSewingmachineRetro_Remake_0_0
old sewing machine,Green,2200,550,2x1,Nook's Cranny,FtrSewingmachineRetro_Remake_1_0
old sewing machine,Silver,2200,550,2x1,Nook's Cranny,FtrSewingmachineRetro_Remake_2_0
open-frame kitchen,NA,140000,35000,2x1,Nook's Cranny,FtrKitchenFlame
orange end table,Orange,,2480,1x1,Crafting,FtrFruitsTableS_Remake_0_0
orange end table,Blood orange,,2480,1x1,Crafting,FtrFruitsTableS_Remake_1_0
outdoor air conditioner,NA,2200,550,1x1,Nook's Cranny,FtrOutdoorunit
outdoor bath,Gray,,4350,3x3,Crafting,FtrOpenairbath_Remake_0_0
outdoor bath,Black,,4350,3x3,Crafting,FtrOpenairbath_Remake_1_0
outdoor bath,Brown,,4350,3x3,Crafting,FtrOpenairbath_Remake_2_0
outdoor bath,White,,4350,3x3,Crafting,FtrOpenairbath_Remake_3_0
outdoor bench,White,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_0_0
outdoor bench,White,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_0_1
outdoor bench,White,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_0_2
outdoor bench,White,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_0_3
outdoor bench,White,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_0_4
outdoor bench,White,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_0_5
outdoor bench,White,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_0_6
outdoor bench,Black,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_1_0
outdoor bench,Black,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_1_1
outdoor bench,Black,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_1_2
outdoor bench,Black,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_1_3
outdoor bench,Black,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_1_4
outdoor bench,Black,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_1_5
outdoor bench,Black,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_1_6
outdoor bench,Green,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_2_0
outdoor bench,Green,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_2_1
outdoor bench,Green,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_2_2
outdoor bench,Green,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_2_3
outdoor bench,Green,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_2_4
outdoor bench,Green,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_2_5
outdoor bench,Green,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_2_6
outdoor bench,Blue,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_3_0
outdoor bench,Blue,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_3_1
outdoor bench,Blue,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_3_2
outdoor bench,Blue,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_3_3
outdoor bench,Blue,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_3_4
outdoor bench,Blue,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_3_5
outdoor bench,Blue,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_3_6
outdoor bench,Red,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_4_0
outdoor bench,Red,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_4_1
outdoor bench,Red,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_4_2
outdoor bench,Red,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_4_3
outdoor bench,Red,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_4_4
outdoor bench,Red,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_4_5
outdoor bench,Red,1300,325,2x1,Nook's Cranny,FtrOutdoorchairM_Remake_4_6
outdoor generator,Red,4900,1225,1x1,Nook's Cranny,FtrOutdoorgenerator_Remake_0_0
outdoor generator,Blue,4900,1225,1x1,Nook's Cranny,FtrOutdoorgenerator_Remake_1_0
outdoor generator,Yellow,4900,1225,1x1,Nook's Cranny,FtrOutdoorgenerator_Remake_2_0
outdoor generator,Turquoise,4900,1225,1x1,Nook's Cranny,FtrOutdoorgenerator_Remake_3_0
outdoor generator,Orange,4900,1225,1x1,Nook's Cranny,FtrOutdoorgenerator_Remake_4_0
outdoor generator,Silver,4900,1225,1x1,Nook's Cranny,FtrOutdoorgenerator_Remake_5_0
outdoor picnic set,NA,,4000,1.5x1.5,Crafting,FtrSakuraPicnicset
outdoor table,White,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_0_0
outdoor table,White,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_0_1
outdoor table,White,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_0_2
outdoor table,White,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_0_3
outdoor table,White,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_0_4
outdoor table,White,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_0_5
outdoor table,White,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_0_6
outdoor table,Black,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_1_0
outdoor table,Black,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_1_1
outdoor table,Black,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_1_2
outdoor table,Black,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_1_3
outdoor table,Black,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_1_4
outdoor table,Black,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_1_5
outdoor table,Black,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_1_6
outdoor table,Green,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_2_0
outdoor table,Green,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_2_1
outdoor table,Green,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_2_2
outdoor table,Green,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_2_3
outdoor table,Green,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_2_4
outdoor table,Green,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_2_5
outdoor table,Green,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_2_6
outdoor table,Blue,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_3_0
outdoor table,Blue,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_3_1
outdoor table,Blue,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_3_2
outdoor table,Blue,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_3_3
outdoor table,Blue,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_3_4
outdoor table,Blue,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_3_5
outdoor table,Blue,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_3_6
outdoor table,Red,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_4_0
outdoor table,Red,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_4_1
outdoor table,Red,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_4_2
outdoor table,Red,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_4_3
outdoor table,Red,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_4_4
outdoor table,Red,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_4_5
outdoor table,Red,2200,550,2x1,Nook's Cranny,FtrOutdoortableM_Remake_4_6
pagoda,Red,,2030,1.5x1.5,Gulliver,FtrGojyu_Remake_0_0
pagoda,Natural wood,,2030,1.5x1.5,Gulliver,FtrGojyu_Remake_1_0
pagoda,Dark wood,,2030,1.5x1.5,Gulliver,FtrGojyu_Remake_2_0
palm-tree lamp,Natural,,3280,1.5x1.5,Crafting,FtrPalmtreelamp_Remake_0_0
